order_id,order_date,product,category,region,channel,quantity,unit_price,revenue,cost,customer_rating
ORD-12339,05/01/2026,Lumen LED Strip,Electronics,South,Online,2,$22.61,45.22,32.2,1
ORD-12416,05/15/2026,Pulse Wireless Mouse,Electronics,South,Online,2,$34.70,69.4,51.97,3
ORD-10870,07/27/2025,"Vista Monitor 27""",Electronics,West,Online,3,$269.56,808.68,575.08,5
ORD-10993,08/24/2025,Terra Ceramic Planter,Home & Living,West,Retail,2,$28.58,57.16,39.59,5
ORD-11638,12/18/2025,Nimbus Office Chair,Furniture,South,Online,2,$180.57,361.14,199.93,4
ORD-12582,06/13/2026,Lumen LED Strip,Electronics,West,Online,3,$22.55,67.65,49.63,2
ORD-10094,01/28/2025,Nimbus Office Chair,Furniture,North,Retail,1,$198.74,198.74,125.23,1
ORD-11447,11/21/2025,Zephyr Standing Desk,Furniture,North,Partner,3,$446.69,1340.07,930.83,4
ORD-10789,07/10/2025,Nimbus Office Chair,Furniture,East,Online,2,$175.47,350.94,225.59,5
ORD-11134,09/26/2025,Cove Bookshelf,Furniture,South,Online,1,$137.19,137.19,86.17,1
ORD-10990,08/24/2025,Zephyr Standing Desk,Furniture,East,Retail,1,$459.76,459.76,292.94,4
ORD-10830,07/20/2025,Halo Desk Organizer,Home & Living,West,Online,1,$19.54,19.54,12.02,2
ORD-11441,11/20/2025,Aurora Desk Lamp,Home & Living,North,Retail,3,$41.89,125.67,73.74,4
ORD-11840,01/24/2026,Cove Bookshelf,Furniture,South,Online,3,$126.42,379.26,231.87,5
ORD-10660,06/09/2025,Terra Ceramic Planter,Home & Living,East,Online,3,$29.05,87.15,63.32,5
ORD-10274,03/10/2025,Zephyr Standing Desk,Furniture,South,Online,1,$477.39,477.39,329.74,4
ORD-10142,02/09/2025,Terra Ceramic Planter,Home & Living,West,Retail,2,$28.39,56.78,39.48,5
ORD-11654,12/20/2025,Lumen LED Strip,Electronics,South,Partner,1,$25.35,25.35,14.76,3
ORD-11793,01/14/2026,"Vista Monitor 27""",Electronics,North,Online,2,$262.86,525.72,325.24,
ORD-10098,01/29/2025,Lumen LED Strip,Electronics,North,Online,2,$23.00,46.0,30.38,5
ORD-10055,01/15/2025,Pulse Wireless Mouse,Electronics,East,Retail,1,$35.93,35.93,22.11,4
ORD-11702,12/28/2025,"Vista Monitor 27""",Electronics,West,Online,1,$272.85,272.85,160.93,5
ORD-11710,12/29/2025,Lumen LED Strip,Electronics,West,Online,1,$25.37,25.37,16.92,4
ORD-11686,12/26/2025,Nimbus Office Chair,Furniture,East,Online,2,$201.86,403.72,257.83,3
ORD-11817,01/19/2026,Terra Ceramic Planter,Home & Living,West,Retail,1,$27.61,27.61,16.72,5
ORD-10415,04/13/2025,Aurora Desk Lamp,Home & Living,East,Retail,3,$45.34,136.02,80.19,2
ORD-12571,06/11/2026,"Vista Monitor 27""",Electronics,West,Online,1,$281.97,281.97,167.49,1
ORD-10721,06/24/2025,Zephyr Standing Desk,Furniture,East,Online,1,$475.50,475.5,278.54,4
ORD-11825,01/20/2026,Lumen LED Strip,Electronics,North,Online,1,$24.86,24.86,13.89,4
ORD-11146,09/28/2025,Lumen LED Strip,Electronics,North,Online,1,$23.52,23.52,14.33,1
ORD-10257,03/06/2025,Halo Desk Organizer,Home & Living,North,Online,1,$18.95,18.95,14.05,4
ORD-11699,12/28/2025,Zephyr Standing Desk,Furniture,South,Online,3,$454.32,1362.96,902.78,5
ORD-12486,05/28/2026,Echo Mechanical Keyboard,Electronics,West,Online,1,$94.43,94.43,56.51,5
ORD-11764,01/08/2026,"Vista Monitor 27""",Electronics,East,Retail,1,$298.65,298.65,212.83,1
ORD-11854,01/27/2026,Echo Mechanical Keyboard,Electronics,South,Online,2,$82.86,165.72,95.62,3
ORD-12548,06/07/2026,"Vista Monitor 27""",Electronics,South,Online,4,$258.49,1033.96,617.04,5
ORD-12429,05/17/2026,Echo Mechanical Keyboard,Electronics,West,Retail,3,$82.05,246.15,177.61,2
ORD-10031,01/10/2025,Pulse Wireless Mouse,Electronics,East,Retail,3,$33.80,101.4,69.9,5
ORD-11363,11/08/2025,Pulse Wireless Mouse,Electronics,South,Online,2,$36.27,72.54,51.61,1
ORD-11685,12/26/2025,"Vista Monitor 27""",Electronics,North,Retail,4,$279.43,1117.72,725.58,4
ORD-10285,03/13/2025,Zephyr Standing Desk,Furniture,North,Retail,1,$413.33,413.33,229.21,5
ORD-12353,05/03/2026,Nimbus Office Chair,Furniture,North,Retail,2,$196.53,393.06,236.83,5
ORD-10781,07/08/2025,"Vista Monitor 27""",Electronics,South,Partner,1,$282.30,282.3,173.98,4
ORD-10332,03/25/2025,Echo Mechanical Keyboard,Electronics,South,Online,1,$87.24,87.24,62.23,5
ORD-12471,05/26/2026,Pulse Wireless Mouse,Electronics,North,Online,1,$36.95,36.95,23.8,5
ORD-11861,01/29/2026,Echo Mechanical Keyboard,Electronics,East,Online,1,$96.03,,60.97,4
ORD-11202,10/09/2025,Aurora Desk Lamp,Home & Living,South,Online,1,$44.35,44.35,30.69,3
ORD-11229,10/14/2025,Terra Ceramic Planter,Home & Living,East,Retail,3,$26.57,79.71,56.69,5
ORD-12585,06/13/2026,Halo Desk Organizer,Home & Living,West,Online,2,$19.69,39.38,28.4,4
ORD-10869,07/27/2025,Echo Mechanical Keyboard,Electronics,West,Retail,1,$89.87,89.87,53.31,5
ORD-10911,08/07/2025,Terra Ceramic Planter,Home & Living,East,Online,2,$26.36,52.72,36.54,5
ORD-10267,03/09/2025,Pulse Wireless Mouse,Electronics,West,Online,2,$35.38,70.76,40.44,5
ORD-10652,06/08/2025,Terra Ceramic Planter,Home & Living,West,Online,1,$27.00,27.0,15.5,1
ORD-11132,09/26/2025,Nimbus Office Chair,Furniture,East,Online,1,$176.23,176.23,123.84,4
ORD-10019,01/07/2025,Aurora Desk Lamp,Home & Living,West,Retail,2,$39.39,78.78,49.05,4
ORD-10154,02/13/2025,Halo Desk Organizer,Home & Living,North,Retail,1,$18.79,18.79,13.31,
ORD-10317,03/20/2025,Zephyr Standing Desk,Furniture,South,Online,1,$467.12,467.12,323.5,3
ORD-10825,07/19/2025,Lumen LED Strip,Electronics,West,Online,3,$22.45,67.35,41.92,4
ORD-10588,05/26/2025,Halo Desk Organizer,Home & Living,West,Retail,1,$19.93,19.93,14.58,5
ORD-11505,11/30/2025,Nimbus Office Chair,Furniture,East,Retail,5,$190.98,954.9,715.76,5
ORD-10145,02/11/2025,"Vista Monitor 27""",Electronics,North,Online,2,$285.23,570.46,424.55,3
ORD-10514,05/09/2025,Nimbus Office Chair,Furniture,East,Online,2,$177.47,354.94,230.52,5
ORD-10338,03/25/2025,Lumen LED Strip,Electronics,East,Online,2,$24.61,49.22,30.57,5
ORD-10266,03/09/2025,Zephyr Standing Desk,Furniture,West,Retail,1,$480.17,480.17,267.58,3
ORD-11758,01/07/2026,Nimbus Office Chair,Furniture,East,Online,1,$200.04,200.04,121.23,4
ORD-12032,02/28/2026,Nimbus Office Chair,Furniture,West,Retail,1,$176.30,176.3,113.17,4
ORD-10662,06/10/2025,Halo Desk Organizer,Home & Living,East,Online,1,$18.46,18.46,10.51,3
ORD-10569,05/22/2025,Terra Ceramic Planter,Home & Living,West,Retail,1,$26.83,26.83,19.93,5
ORD-12536,06/06/2026,Halo Desk Organizer,Home & Living,East,Retail,1,$19.64,19.64,13.56,1
ORD-10679,06/14/2025,Halo Desk Organizer,Home & Living,West,Online,1,$19.43,19.43,10.83,1
ORD-12329,04/29/2026,Halo Desk Organizer,Home & Living,West,Online,1,$19.25,19.25,13.76,5
ORD-10326,03/23/2025,Nimbus Office Chair,Furniture,West,Online,2,$195.80,391.6,259.2,5
ORD-11453,11/22/2025,Aurora Desk Lamp,Home & Living,West,Online,2,$39.29,78.58,44.89,4
ORD-11751,01/05/2026,Terra Ceramic Planter,Home & Living,West,Online,2,$27.51,55.02,32.39,4
ORD-10536,05/14/2025,Echo Mechanical Keyboard,Electronics,East,Retail,1,$92.63,92.63,61.07,4
ORD-11789,01/13/2026,Cove Bookshelf,Furniture,North,Retail,3,$136.49,409.47,304.72,5
ORD-10961,08/17/2025,Cove Bookshelf,Furniture,South,Partner,1,$127.62,127.62,76.84,5
ORD-10457,04/23/2025,Echo Mechanical Keyboard,Electronics,East,Retail,1,$94.38,94.38,56.89,5
ORD-11614,12/15/2025,Echo Mechanical Keyboard,Electronics,West,Retail,2,$92.89,185.78,135.55,5
ORD-10856,07/25/2025,"Vista Monitor 27""",Electronics,West,Online,3,$270.25,810.75,467.31,4
ORD-12080,03/10/2026,Aurora Desk Lamp,Home & Living,West,Online,3,$40.93,122.79,77.09,5
ORD-10100,01/30/2025,Pulse Wireless Mouse,Electronics,East,Partner,2,$36.61,73.22,49.42,5
ORD-12176,03/30/2026,Halo Desk Organizer,Home & Living,West,Partner,1,$19.79,19.79,12.85,2
ORD-11008,08/28/2025,Cove Bookshelf,Furniture,North,Online,2,$128.97,257.94,186.77,3
ORD-12581,06/13/2026,"Vista Monitor 27""",Electronics,North,Online,2,$286.26,572.52,423.13,4
ORD-11907,02/06/2026,Nimbus Office Chair,Furniture,East,Online,2,$180.76,361.52,202.92,4
ORD-11079,09/13/2025,Halo Desk Organizer,Home & Living,North,Online,2,$19.22,38.44,26.04,5
ORD-12200,04/03/2026,Pulse Wireless Mouse,Electronics,West,Retail,1,$36.85,36.85,25.0,5
ORD-10284,03/13/2025,Zephyr Standing Desk,Furniture,North,Online,2,$460.03,920.06,570.03,5
ORD-10528,05/12/2025,Zephyr Standing Desk,Furniture,West,Online,1,$483.58,483.58,328.84,4
ORD-11761,01/07/2026,Cove Bookshelf,Furniture,East,Online,1,$131.20,131.2,95.0,2
ORD-12520,06/03/2026,"Vista Monitor 27""",Electronics,East,Online,1,$281.79,281.79,199.5,5
ORD-12115,03/18/2026,Pulse Wireless Mouse,Electronics,North,Online,2,$35.38,70.76,51.44,4
ORD-11270,10/22/2025,Cove Bookshelf,Furniture,West,Online,2,$134.18,268.36,168.22,4
ORD-10944,08/14/2025,Echo Mechanical Keyboard,Electronics,West,Retail,2,$92.10,184.2,133.61,4
ORD-11004,08/28/2025,Echo Mechanical Keyboard,Electronics,West,Retail,2,$93.06,186.12,131.01,3
ORD-11782,01/11/2026,Nimbus Office Chair,Furniture,East,Online,1,$203.55,203.55,143.88,4
ORD-10042,01/12/2025,Nimbus Office Chair,Furniture,North,Online,3,$193.06,579.18,414.62,3
ORD-11860,01/28/2026,Halo Desk Organizer,Home & Living,North,Retail,3,$20.23,60.69,37.99,5
ORD-10970,08/19/2025,Echo Mechanical Keyboard,Electronics,North,Retail,1,$93.80,93.8,54.47,5
ORD-10265,03/08/2025,Aurora Desk Lamp,Home & Living,East,Online,1,$44.74,44.74,25.41,1
ORD-11299,10/29/2025,Terra Ceramic Planter,Home & Living,West,Online,3,$28.12,84.36,59.5,2
ORD-11852,01/27/2026,Aurora Desk Lamp,Home & Living,South,Online,2,$42.58,85.16,63.66,5
ORD-12085,03/11/2026,Halo Desk Organizer,Home & Living,West,Retail,1,$17.89,17.89,11.61,4
ORD-11169,10/03/2025,Aurora Desk Lamp,Home & Living,East,Online,4,$38.65,154.6,87.19,4
ORD-10888,08/02/2025,Lumen LED Strip,Electronics,East,Retail,1,$22.58,22.58,12.77,
ORD-10876,07/29/2025,Terra Ceramic Planter,Home & Living,East,Online,2,$26.56,53.12,38.85,4
ORD-11192,10/07/2025,Halo Desk Organizer,Home & Living,East,Online,1,$19.72,19.72,12.07,5
ORD-12139,03/23/2026,Nimbus Office Chair,Furniture,East,Partner,3,$200.33,600.99,344.41,4
ORD-11144,09/27/2025,Aurora Desk Lamp,Home & Living,South,Retail,3,$42.73,128.19,85.5,4
ORD-12283,04/20/2026,Halo Desk Organizer,Home & Living,West,Online,2,$19.45,38.9,23.2,2
ORD-11191,10/07/2025,Echo Mechanical Keyboard,Electronics,South,Partner,1,$92.48,92.48,53.01,5
ORD-10751,07/01/2025,Aurora Desk Lamp,Home & Living,East,Online,3,$39.33,117.99,77.7,4
ORD-11818,01/19/2026,Pulse Wireless Mouse,Electronics,South,Retail,1,$35.56,35.56,24.01,5
ORD-11457,11/23/2025,"Vista Monitor 27""",Electronics,North,Online,1,$276.21,276.21,167.72,5
ORD-12235,04/11/2026,Cove Bookshelf,Furniture,West,Online,2,$122.67,245.34,160.42,5
ORD-12133,03/21/2026,Zephyr Standing Desk,Furniture,North,Online,3,$462.50,1387.5,994.45,3
ORD-10046,01/13/2025,Halo Desk Organizer,Home & Living,West,Online,2,$18.20,36.4,21.2,5
ORD-10633,06/03/2025,Pulse Wireless Mouse,Electronics,East,Online,2,$34.68,69.36,39.9,1
ORD-12172,03/29/2026,Cove Bookshelf,Furniture,North,Online,2,$133.31,266.62,167.69,2
ORD-12560,06/09/2026,Cove Bookshelf,Furniture,West,Retail,1,$138.91,138.91,83.82,5
ORD-11422,11/17/2025,Pulse Wireless Mouse,Electronics,East,Online,2,$37.39,74.78,43.33,4
ORD-12570,06/11/2026,Zephyr Standing Desk,Furniture,South,Retail,4,$434.70,1738.8,1066.49,1
ORD-12617,06/19/2026,"Vista Monitor 27""",Electronics,North,Retail,2,$292.73,585.46,353.89,4
ORD-12526,06/04/2026,Echo Mechanical Keyboard,Electronics,North,Retail,1,$94.79,94.79,62.08,5
ORD-11869,01/31/2026,Halo Desk Organizer,Home & Living,West,Online,1,$19.70,19.7,13.17,
ORD-11384,11/11/2025,Echo Mechanical Keyboard,Electronics,West,Retail,1,$82.18,82.18,45.49,1
ORD-11653,12/20/2025,"Vista Monitor 27""",Electronics,West,Online,1,$257.69,257.69,172.72,5
ORD-10596,05/27/2025,Aurora Desk Lamp,Home & Living,North,Partner,3,$38.68,116.04,65.94,5
ORD-10852,07/24/2025,Zephyr Standing Desk,Furniture,East,Retail,1,$448.74,448.74,325.34,
ORD-10995,08/24/2025,Halo Desk Organizer,Home & Living,North,Online,1,$20.23,20.23,14.64,1
ORD-12331,04/30/2026,Zephyr Standing Desk,Furniture,West,Partner,2,$428.31,856.62,475.77,
ORD-10957,08/16/2025,Terra Ceramic Planter,Home & Living,North,Online,1,$28.93,28.93,20.17,1
ORD-11573,12/09/2025,Zephyr Standing Desk,Furniture,North,Retail,3,$420.48,1261.44,748.4,3
ORD-10507,05/07/2025,Halo Desk Organizer,Home & Living,West,Partner,1,$17.57,17.57,12.07,3
ORD-11151,09/29/2025,Nimbus Office Chair,Furniture,North,Online,2,$179.70,359.4,243.27,2
ORD-12530,06/04/2026,Lumen LED Strip,Electronics,East,Partner,3,$23.92,71.76,50.46,2
ORD-12375,05/07/2026,Pulse Wireless Mouse,Electronics,West,Retail,3,$36.19,108.57,65.33,5
ORD-11888,02/03/2026,Echo Mechanical Keyboard,Electronics,North,Partner,1,$82.13,82.13,51.25,4
ORD-10156,02/14/2025,Terra Ceramic Planter,Home & Living,East,Online,1,$30.03,30.03,20.64,2
ORD-12314,04/26/2026,Halo Desk Organizer,Home & Living,West,Online,3,$17.81,53.43,30.1,4
ORD-11741,01/03/2026,Pulse Wireless Mouse,Electronics,North,Online,3,$35.80,107.4,79.79,5
ORD-11028,09/01/2025,"Vista Monitor 27""",Electronics,North,Online,2,$289.34,578.68,366.53,5
ORD-12271,04/18/2026,Lumen LED Strip,Electronics,South,Partner,1,$22.49,22.49,15.65,5
ORD-10394,04/08/2025,Aurora Desk Lamp,Home & Living,South,Online,2,$42.00,84.0,55.72,2
ORD-10095,01/29/2025,Pulse Wireless Mouse,Electronics,East,Online,3,$32.68,98.04,58.79,5
ORD-11380,11/10/2025,Lumen LED Strip,Electronics,West,Retail,1,$23.87,23.87,16.92,
ORD-11777,01/10/2026,Lumen LED Strip,Electronics,North,Online,1,$23.77,23.77,16.93,1
ORD-10978,08/20/2025,Nimbus Office Chair,Furniture,East,Online,1,$196.76,196.76,140.13,5
ORD-12457,05/23/2026,Lumen LED Strip,Electronics,North,Online,1,$24.08,24.08,16.3,5
ORD-11919,02/08/2026,Echo Mechanical Keyboard,Electronics,East,Retail,1,$92.61,92.61,67.99,
ORD-11445,11/21/2025,Nimbus Office Chair,Furniture,North,Online,3,$187.91,563.73,401.77,2
ORD-11408,11/15/2025,Zephyr Standing Desk,Furniture,East,Online,2,$433.77,867.54,580.61,5
ORD-11372,11/09/2025,Pulse Wireless Mouse,Electronics,East,Online,1,$32.72,32.72,22.63,5
ORD-11296,10/28/2025,Nimbus Office Chair,Furniture,South,Online,3,$195.86,587.58,340.17,5
ORD-12466,05/25/2026,Echo Mechanical Keyboard,Electronics,North,Retail,1,$89.17,89.17,50.37,4
ORD-11031,09/02/2025,Cove Bookshelf,Furniture,West,Online,4,$121.84,487.36,304.26,5
ORD-12238,04/12/2026,Cove Bookshelf,Furniture,West,Partner,1,$119.28,119.28,71.06,1
ORD-11716,12/30/2025,Terra Ceramic Planter,Home & Living,North,Retail,1,$25.98,25.98,16.57,5
ORD-12501,05/31/2026,"Vista Monitor 27""",Electronics,East,Retail,1,$278.66,278.66,195.9,5
ORD-10787,07/09/2025,Aurora Desk Lamp,Home & Living,North,Online,1,$39.61,39.61,29.18,5
ORD-10586,05/25/2025,Cove Bookshelf,Furniture,East,Online,2,$132.29,264.58,193.25,5
ORD-10534,05/13/2025,Aurora Desk Lamp,Home & Living,South,Retail,3,$45.07,135.21,100.75,1
ORD-10529,05/12/2025,Nimbus Office Chair,Furniture,East,Retail,2,$191.50,383.0,282.86,5
ORD-12170,03/29/2026,"Vista Monitor 27""",Electronics,North,Retail,1,$286.75,286.75,177.21,4
ORD-11368,11/09/2025,Zephyr Standing Desk,Furniture,West,Online,1,$460.47,460.47,311.39,4
ORD-11857,01/28/2026,Lumen LED Strip,Electronics,West,Online,1,$24.05,24.05,17.95,4
ORD-12540,06/06/2026,Terra Ceramic Planter,Home & Living,East,Retail,2,$26.90,53.8,31.71,4
ORD-10608,05/29/2025,Lumen LED Strip,Electronics,East,Online,2,$23.44,,30.81,4
ORD-11660,12/22/2025,Aurora Desk Lamp,Home & Living,West,Retail,1,$40.61,40.61,25.57,4
ORD-11385,11/11/2025,"Vista Monitor 27""",Electronics,South,Partner,1,$269.37,269.37,193.5,5
ORD-10826,07/19/2025,"Vista Monitor 27""",Electronics,North,Online,3,$291.07,873.21,595.41,3
ORD-11076,09/12/2025,Pulse Wireless Mouse,Electronics,West,Retail,2,$35.66,71.32,45.09,5
ORD-11594,12/12/2025,Nimbus Office Chair,Furniture,North,Online,1,$201.64,201.64,118.26,1
ORD-10772,07/06/2025,Terra Ceramic Planter,Home & Living,North,Online,1,$28.73,28.73,18.53,
ORD-10038,01/11/2025,Cove Bookshelf,Furniture,South,Online,1,$136.86,136.86,99.34,5
ORD-11969,02/18/2026,Terra Ceramic Planter,Home & Living,East,Online,3,$27.53,82.59,48.61,5
ORD-11566,12/08/2025,Zephyr Standing Desk,Furniture,North,Retail,1,$423.25,423.25,277.08,4
ORD-10005,01/02/2025,Echo Mechanical Keyboard,Electronics,West,Online,1,$92.27,92.27,60.64,5
ORD-12047,03/04/2026,Nimbus Office Chair,Furniture,East,Online,1,$199.19,199.19,112.41,5
ORD-11868,01/31/2026,Terra Ceramic Planter,Home & Living,East,Online,3,$27.20,81.6,53.52,5
ORD-12319,04/27/2026,Zephyr Standing Desk,Furniture,North,Partner,1,$465.65,465.65,266.87,5
ORD-11501,11/29/2025,Echo Mechanical Keyboard,Electronics,East,Online,1,$86.65,86.65,54.73,4
ORD-11446,11/21/2025,Halo Desk Organizer,Home & Living,East,Online,1,$17.58,17.58,11.96,4
ORD-12043,03/03/2026,Nimbus Office Chair,Furniture,North,Online,4,$176.37,705.48,492.06,2
ORD-11912,02/07/2026,Zephyr Standing Desk,Furniture,East,Online,1,$466.55,466.55,282.86,3
ORD-11819,01/20/2026,Nimbus Office Chair,Furniture,West,Online,3,$193.16,579.48,332.07,3
ORD-11923,02/08/2026,Pulse Wireless Mouse,Electronics,West,Partner,2,$33.89,67.78,40.84,4
ORD-12594,06/15/2026,"Vista Monitor 27""",Electronics,West,Partner,2,$268.40,536.8,310.82,3
ORD-12019,02/26/2026,Pulse Wireless Mouse,Electronics,North,Online,1,$37.24,37.24,27.21,5
ORD-10345,03/27/2025,Cove Bookshelf,Furniture,North,Online,2,$130.24,260.48,193.2,3
ORD-12067,03/08/2026,Terra Ceramic Planter,Home & Living,South,Online,1,$25.94,25.94,19.21,
ORD-10304,03/18/2025,Echo Mechanical Keyboard,Electronics,East,Online,1,$95.64,95.64,64.88,4
ORD-10384,04/05/2025,Echo Mechanical Keyboard,Electronics,South,Retail,2,$94.14,188.28,124.96,5
ORD-10885,07/31/2025,Cove Bookshelf,Furniture,North,Online,1,$127.29,127.29,93.33,1
ORD-12051,03/04/2026,Lumen LED Strip,Electronics,South,Retail,2,$24.64,49.28,29.18,1
ORD-11609,12/14/2025,Zephyr Standing Desk,Furniture,South,Retail,2,$482.04,964.08,717.34,4
ORD-10841,07/21/2025,Lumen LED Strip,Electronics,East,Online,2,$24.57,49.14,27.92,5
ORD-12407,05/13/2026,Aurora Desk Lamp,Home & Living,South,Online,1,$43.90,43.9,26.41,3
ORD-10241,03/03/2025,"Vista Monitor 27""",Electronics,South,Online,3,$260.70,782.1,491.67,5
ORD-10324,03/23/2025,Nimbus Office Chair,Furniture,East,Online,2,$179.55,359.1,229.74,1
ORD-12106,03/16/2026,Aurora Desk Lamp,Home & Living,South,Online,1,$41.42,41.42,25.61,2
ORD-12089,03/12/2026,Nimbus Office Chair,Furniture,North,Online,1,$186.18,186.18,103.37,2
ORD-12491,05/29/2026,Terra Ceramic Planter,Home & Living,South,Online,1,$27.34,27.34,17.03,3
ORD-11122,09/23/2025,Halo Desk Organizer,Home & Living,West,Partner,3,$19.94,59.82,39.19,5
ORD-12157,03/26/2026,"Vista Monitor 27""",Electronics,East,Partner,1,$257.44,257.44,173.74,5
ORD-12221,04/08/2026,"Vista Monitor 27""",Electronics,North,Retail,1,$276.44,276.44,167.61,5
ORD-10551,05/17/2025,Echo Mechanical Keyboard,Electronics,East,Retail,1,$82.12,82.12,56.22,
ORD-10571,05/22/2025,"Vista Monitor 27""",Electronics,North,Online,2,$290.67,581.34,346.68,4
ORD-11953,02/15/2026,Pulse Wireless Mouse,Electronics,East,Partner,2,$35.48,70.96,48.94,4
ORD-10668,06/12/2025,Nimbus Office Chair,Furniture,North,Retail,1,$179.61,,117.69,3
ORD-10405,04/11/2025,Terra Ceramic Planter,Home & Living,West,Online,2,$28.90,57.8,36.1,2
ORD-11485,11/27/2025,Cove Bookshelf,Furniture,East,Online,2,$119.76,239.52,146.35,1
ORD-11502,11/29/2025,Halo Desk Organizer,Home & Living,East,Online,3,$18.36,55.08,31.95,
ORD-10413,04/13/2025,Nimbus Office Chair,Furniture,North,Online,5,$187.85,939.25,667.6,4
ORD-10827,07/19/2025,"Vista Monitor 27""",Electronics,South,Online,1,$297.87,297.87,167.05,4
ORD-10104,01/30/2025,Halo Desk Organizer,Home & Living,West,Retail,1,$18.24,18.24,10.37,5
ORD-10090,01/26/2025,Zephyr Standing Desk,Furniture,North,Retail,3,$426.84,1280.52,893.45,
ORD-10616,05/31/2025,Zephyr Standing Desk,Furniture,North,Retail,1,$450.31,450.31,276.1,5
ORD-10896,08/03/2025,Terra Ceramic Planter,Home & Living,North,Online,2,$26.27,52.54,39.24,3
ORD-12512,06/01/2026,Halo Desk Organizer,Home & Living,West,Online,2,$19.60,39.2,29.29,5
ORD-12270,04/18/2026,Nimbus Office Chair,Furniture,South,Online,2,$183.18,366.36,225.33,4
ORD-11940,02/13/2026,Echo Mechanical Keyboard,Electronics,East,Online,2,$95.95,191.9,114.21,4
ORD-12097,03/14/2026,Nimbus Office Chair,Furniture,North,Retail,1,$201.65,201.65,139.17,5
ORD-10067,01/18/2025,Echo Mechanical Keyboard,Electronics,East,Retail,1,$83.85,83.85,50.0,
ORD-10225,03/01/2025,Echo Mechanical Keyboard,Electronics,West,Online,1,$84.74,84.74,48.96,5
ORD-10182,02/19/2025,"Vista Monitor 27""",Electronics,South,Retail,1,$279.06,279.06,206.94,4
ORD-11744,01/04/2026,Lumen LED Strip,Electronics,West,Retail,2,$24.94,49.88,32.68,5
ORD-10473,04/28/2025,Cove Bookshelf,Furniture,North,Partner,1,$124.84,124.84,71.36,4
ORD-11047,09/06/2025,Cove Bookshelf,Furniture,South,Online,1,$127.08,127.08,82.2,1
ORD-12589,06/14/2026,Echo Mechanical Keyboard,Electronics,West,Online,3,$83.18,249.54,139.69,3
ORD-11429,11/18/2025,Pulse Wireless Mouse,Electronics,North,Retail,2,$37.11,74.22,52.76,4
ORD-10935,08/12/2025,Cove Bookshelf,Furniture,West,Online,2,$123.59,247.18,141.99,5
ORD-10639,06/04/2025,Pulse Wireless Mouse,Electronics,East,Online,3,$35.54,106.62,75.63,5
ORD-11955,02/15/2026,"Vista Monitor 27""",Electronics,West,Retail,2,$267.80,535.6,336.07,3
ORD-11253,10/19/2025,Echo Mechanical Keyboard,Electronics,North,Online,1,$81.99,81.99,52.97,5
ORD-11025,09/01/2025,Cove Bookshelf,Furniture,East,Retail,1,$126.14,126.14,71.85,2
ORD-11871,01/31/2026,Lumen LED Strip,Electronics,South,Partner,1,$22.37,22.37,13.14,3
ORD-11578,12/09/2025,Terra Ceramic Planter,Home & Living,East,Online,1,$27.89,27.89,17.08,5
ORD-11552,12/06/2025,Pulse Wireless Mouse,Electronics,West,Online,1,$36.59,36.59,23.24,5
ORD-12057,03/06/2026,Zephyr Standing Desk,Furniture,West,Retail,2,$463.90,927.8,632.46,3
ORD-11264,10/20/2025,Lumen LED Strip,Electronics,East,Online,1,$22.49,22.49,15.2,4
